time [s],voltage [V],current [...],temperature_A [K],setpoint [K]
25.00024437904358,1.378047,+0.0039E-06NADC,213.33,237.47,215
25.628825902938843,1.378059,-0.0001E-06NADC,213.17,237.44,215
26.260838985443115,1.378071,+0.0003E-06NADC,213.0,237.41,215
26.88019323348999,1.378085,-0.0014E-06NADC,212.83,237.39,215
27.50019097328186,1.3781,-0.0096E-06NADC,212.64,237.36,215
28.128605604171753,1.378105,+0.0000E-06NADC,212.47,237.33,215
28.75983476638794,1.378114,-0.0073E-06NADC,212.3,237.3,215
29.3792142868042,1.378132,+0.0023E-06NADC,212.14,237.28,215
29.9986732006073,1.378137,+0.0054E-06NADC,211.95,237.24,215
30.62797498703003,1.378146,+0.0000E-06NADC,211.78,237.22,215
31.259446620941162,1.378164,+0.0035E-06NADC,211.62,237.19,215
31.87850284576416,1.378169,+0.0015E-06NADC,211.46,237.16,215
32.498727321624756,1.378178,-0.0091E-06NADC,211.28,237.13,215
33.127315282821655,1.37819,+0.0005E-06NADC,211.14,237.1,215
33.75827503204346,1.378198,-0.0023E-06NADC,211.0,237.08,215
34.37790250778198,1.37821,-0.0027E-06NADC,210.87,237.05,215
34.99810314178467,1.378219,+0.0149E-06NADC,210.74,237.02,215
35.62532138824463,1.378228,+0.0034E-06NADC,210.61,237.0,215
36.23784065246582,1.378233,-0.0004E-06NADC,210.51,236.97,215
36.858102321624756,1.378239,+0.0018E-06NADC,210.42,236.95,215
37.477309226989746,1.378248,+0.0007E-06NADC,210.34,236.92,215
38.098185539245605,1.378265,+125.0104E-06NADC,210.28,236.89,215
38.72459936141968,1.378254,-0.0020E-06NADC,210.23,236.87,215
39.35655665397644,1.378271,+0.0047E-06NADC,210.2,236.85,215
39.97647428512573,1.378283,+0.0032E-06NADC,210.19,236.83,215
40.597187995910645,1.378158,+125.0818E-06NADC,210.19,236.8,215
41.225663900375366,1.378071,+125.0714E-06NADC,210.22,236.79,215
41.8363938331604,1.378073,+125.0768E-06NADC,210.26,236.77,215
42.45646047592163,1.378068,+125.0685E-06NADC,210.31,236.75,215
43.07675361633301,1.378059,+125.0665E-06NADC,210.39,236.74,215
43.69643044471741,1.378065,+125.0577E-06NADC,210.48,236.72,215
44.32434606552124,1.378062,+125.0660E-06NADC,210.6,236.71,215
44.9366672039032,1.378059,+125.0663E-06NADC,210.72,236.7,215
45.556148052215576,1.378056,+125.0659E-06NADC,210.86,236.69,215
46.17464256286621,1.37805,+125.0659E-06NADC,211.01,236.68,215
46.79642868041992,1.378044,+125.0740E-06NADC,211.17,236.67,215
47.42381143569946,1.378047,+125.0654E-06NADC,211.37,236.67,215
48.035945653915405,1.378047,+125.0651E-06NADC,211.56,236.67,215
48.654876947402954,1.378044,+125.0649E-06NADC,211.76,236.66,215
49.275381088256836,1.378041,+125.0648E-06NADC,211.97,236.66,215
49.895262718200684,1.378044,+125.0559E-06NADC,212.2,236.67,215
50.52289605140686,1.378036,+125.0649E-06NADC,212.47,236.67,215
51.16407752037048,1.378039,+125.0643E-06NADC,212.71,236.67,215
51.7755606174469,1.378036,+125.0652E-06NADC,212.97,236.68,215
52.39556360244751,1.378033,+125.0728E-06NADC,213.23,236.69,215
53.024335622787476,1.378027,+125.0649E-06NADC,213.54,236.7,215
53.635536909103394,1.378027,+125.0650E-06NADC,213.81,236.71,215
54.25523495674133,1.378021,+125.0630E-06NADC,214.09,236.72,215
54.875505447387695,1.378024,+125.0628E-06NADC,214.36,236.74,215
55.49620461463928,1.378021,+125.0549E-06NADC,214.64,236.75,215
56.12391448020935,1.378015,+125.0506E-06NADC,214.96,236.77,215
56.73611617088318,1.378164,-0.0003E-06NADC,215.23,236.78,215
57.35565543174744,1.378204,-0.0035E-06NADC,215.49,236.8,215
57.976239919662476,1.378213,-0.0006E-06NADC,215.75,236.82,215
58.59724473953247,1.378219,+0.0080E-06NADC,216.0,236.84,215
59.225244998931885,1.37823,+0.0011E-06NADC,216.28,236.86,215
59.835498094558716,1.378242,-0.0019E-06NADC,216.51,236.88,215
60.45625281333923,1.378251,+0.0004E-06NADC,216.72,236.9,215
61.07703948020935,1.378257,-0.0003E-06NADC,216.93,236.92,215
61.697025299072266,1.378265,-0.0079E-06NADC,217.12,236.94,215
62.32468938827515,1.378274,-0.0081E-06NADC,217.33,236.96,215
62.93713617324829,1.37828,+0.0000E-06NADC,217.5,236.98,215
63.55685782432556,1.378286,-0.0042E-06NADC,217.65,237.0,215
64.17676258087158,1.378294,+0.0002E-06NADC,217.79,237.01,215
64.79670000076294,1.3783,+0.0020E-06NADC,217.92,237.03,215
65.42548990249634,1.378315,+0.0103E-06NADC,218.05,237.05,215
66.03549718856812,1.378001,+0.0011E-06NADC,218.15,237.06,215
66.65567803382874,1.377873,+0.649694E-03NADC,218.24,237.08,215
67.27490949630737,1.377358,+0.649643E-03NADC,218.32,237.1,215
67.92343616485596,1.377288,+0.649607E-03NADC,218.4,237.11,215
68.53544616699219,1.37723,+0.649584E-03NADC,218.46,237.12,215
69.1546401977539,1.377178,+0.649563E-03NADC,218.51,237.13,215
69.77528500556946,1.377114,+0.649536E-03NADC,218.55,237.14,215
70.39450144767761,1.377064,+0.649508E-03NADC,218.58,237.15,215
71.02407932281494,1.377015,+0.649495E-03NADC,218.61,237.16,215
71.63499569892883,1.376965,+0.649466E-03NADC,218.63,237.17,215
72.25488018989563,1.376919,+0.649444E-03NADC,218.64,237.17,215
72.8744728565216,1.376875,+0.649423E-03NADC,218.64,237.18,215
73.49457907676697,1.376829,+0.649402E-03NADC,218.63,237.18,215
74.11419105529785,1.376785,+0.649372E-03NADC,218.62,237.19,215
74.73418307304382,1.376742,+0.649360E-03NADC,218.6,237.19,215
75.35425567626953,1.376698,+0.649339E-03NADC,218.58,237.19,215
75.97344017028809,1.376651,+0.649320E-03NADC,218.55,237.19,215
76.5931134223938,1.376614,+0.649300E-03NADC,218.51,237.19,215
77.21269154548645,1.37657,+0.649291E-03NADC,218.47,237.19,215
77.83224129676819,1.376538,+0.649264E-03NADC,218.42,237.19,215
78.45293164253235,1.376494,+0.649245E-03NADC,218.38,237.19,215
79.07239198684692,1.376451,+0.649226E-03NADC,218.32,237.19,215
79.69195890426636,1.37641,+0.649209E-03NADC,218.27,237.18,215
80.31206130981445,1.376372,+0.649181E-03NADC,218.19,237.18,215
80.9309229850769,1.376334,+0.649173E-03NADC,218.13,237.17,215
81.55078315734863,1.3763,+0.649153E-03NADC,218.06,237.16,215
82.19076609611511,1.376253,+0.649135E-03NADC,217.99,237.16,215
82.81060004234314,1.376212,+0.649106E-03NADC,217.89,237.15,215
83.5301947593689,1.376172,+0.649097E-03NADC,217.81,237.14,215
84.1488037109375,1.376143,+0.649080E-03NADC,217.72,237.13,215
84.76931977272034,1.376099,+0.649062E-03NADC,217.64,237.12,215
85.40875673294067,1.376061,+0.649054E-03NADC,217.53,237.11,215
86.0302677154541,1.376023,+0.649028E-03NADC,217.44,237.1,215
86.66857028007507,1.375985,+0.649010E-03NADC,217.35,237.09,215
87.2876079082489,1.375956,+0.648993E-03NADC,217.25,237.08,215
87.90796041488647,1.375913,+0.648976E-03NADC,217.13,237.06,215
88.54776668548584,1.375875,+0.648959E-03NADC,217.03,237.05,215
89.16769456863403,1.37584,+0.648942E-03NADC,216.93,237.04,215
89.80700612068176,1.375802,+0.648927E-03NADC,216.8,237.02,215
90.44648957252502,1.37577,+0.648909E-03NADC,216.69,237.01,215
91.06614947319031,1.375738,+0.648894E-03NADC,216.58,236.99,215
91.68613719940186,1.375698,+0.648877E-03NADC,216.47,236.98,215
92.30598306655884,1.375663,+0.648852E-03NADC,216.33,236.96,215
92.94638538360596,1.375634,+0.648845E-03NADC,216.21,236.95,215
93.56623125076294,1.375602,+0.648829E-03NADC,216.09,236.93,215
94.18526291847229,1.375567,+0.648812E-03NADC,215.97,236.91,215
94.805410861969,1.375529,+0.648797E-03NADC,215.83,236.89,215
95.43033623695374,1.375494,+0.648781E-03NADC,215.7,236.88,215
96.06511974334717,1.375468,+0.648765E-03NADC,215.58,236.86,215
96.68470859527588,1.375424,+0.648749E-03NADC,215.45,236.84,215
97.30431532859802,1.375398,+0.648735E-03NADC,215.3,236.82,215
97.93014574050903,1.375363,+0.648718E-03NADC,215.17,236.8,215
98.56439542770386,1.375334,+0.648702E-03NADC,215.03,236.78,215
99.18402361869812,1.375299,+0.648688E-03NADC,214.9,236.76,215
99.80269527435303,1.375267,+0.648673E-03NADC,214.74,236.74,215
100.43018507957458,1.375232,+0.648658E-03NADC,214.61,236.72,215
101.0633294582367,1.3752,+0.648643E-03NADC,214.47,236.7,215
101.68352198600769,1.375171,+0.648628E-03NADC,214.33,236.68,215
102.30344009399414,1.375139,+0.648612E-03NADC,214.17,236.66,215
102.93009686470032,1.375096,+0.648597E-03NADC,214.03,236.64,215
103.56370329856873,1.375069,+0.648583E-03NADC,213.89,236.62,215
104.18214797973633,1.375037,+0.648567E-03NADC,213.75,236.59,215
104.80333089828491,1.375003,+0.648552E-03NADC,213.58,236.57,215
105.43026924133301,1.374982,+0.648538E-03NADC,213.44,236.55,215
106.06213927268982,1.374942,+0.648525E-03NADC,213.3,236.52,215
106.68191862106323,1.374915,+0.648509E-03NADC,213.15,236.5,215
107.30267071723938,1.37488,+0.648494E-03NADC,212.99,236.48,215
107.92993235588074,1.374851,+0.648479E-03NADC,212.84,236.45,215
108.5625991821289,1.374819,+0.648465E-03NADC,212.7,236.43,215
109.18115711212158,1.374793,+0.648452E-03NADC,212.56,236.41,215
109.80134630203247,1.374764,+0.648437E-03NADC,212.4,236.38,215
110.43028473854065,1.374697,+0.648398E-03NADC,212.1,236.33,215
111.7424886226654,1.374645,+0.648384E-03NADC,211.89,236.29,215
112.76185989379883,1.374598,+0.648361E-03NADC,211.68,236.25,215
113.7818615436554,1.374549,+0.648337E-03NADC,211.49,236.21,215
114.80129098892212,1.374499,+0.648316E-03NADC,211.3,236.17,215
115.83014130592346,1.374456,+0.648302E-03NADC,211.15,236.13,215
116.84164786338806,1.374424,+0.648280E-03NADC,211.07,236.1,215
117.46086263656616,1.374395,+0.648267E-03NADC,211.0,236.08,215
118.0822970867157,1.374354,+0.648249E-03NADC,210.93,236.05,215
118.88157153129578,1.374313,+0.648224E-03NADC,210.86,236.02,215
119.90113472938538,1.374264,+0.648204E-03NADC,210.82,235.98,215
121.06046223640442,1.374229,+0.648188E-03NADC,210.82,235.96,215
121.7016294002533,1.374197,+0.648176E-03NADC,210.85,235.94,215
122.32950472831726,1.374165,+0.648159E-03NADC,210.88,235.92,215
122.96121883392334,1.374145,+0.648147E-03NADC,210.93,235.91,215
123.58135795593262,1.37411,+0.648132E-03NADC,211.0,235.89,215
124.20021843910217,1.374081,+0.648119E-03NADC,211.1,235.88,215
124.82937359809875,1.374052,+0.648107E-03NADC,211.2,235.86,215
125.46083974838257,1.374025,+0.648094E-03NADC,211.31,235.85,215
126.07984590530396,1.373999,+0.648081E-03NADC,211.45,235.84,215
126.70064854621887,1.37397,+0.648068E-03NADC,211.62,235.84,215
127.32827234268188,1.373947,+0.648044E-03NADC,211.78,235.83,215
127.95962142944336,1.373912,+0.648040E-03NADC,211.95,235.82,215
128.58058643341064,1.373892,+0.648027E-03NADC,212.14,235.82,215
129.19897055625916,1.373863,+0.648014E-03NADC,212.37,235.82,215
129.828458070755,1.373836,+0.648011E-03NADC,212.58,235.82,215
130.50602197647095,1.373799,+0.647978E-03NADC,212.84,235.82,215
131.15977501869202,1.373773,+0.647975E-03NADC,213.07,235.82,215
131.78283047676086,1.373746,+0.647962E-03NADC,213.3,235.83,215
132.39879512786865,1.373729,+0.647949E-03NADC,213.55,235.83,215
133.02657461166382,1.373694,+0.647944E-03NADC,213.83,235.84,215
133.65779781341553,1.373662,+0.647922E-03NADC,214.08,235.85,215
134.27803206443787,1.373636,+0.647909E-03NADC,214.32,235.86,215
134.90201115608215,1.373607,+0.647897E-03NADC,214.57,235.87,215
135.5253245830536,1.373578,+0.647886E-03NADC,214.85,235.88,215
136.13666796684265,1.373549,+0.647863E-03NADC,215.09,235.89,215
136.75716376304626,1.373528,+0.647860E-03NADC,215.32,235.91,215
137.37573909759521,1.373502,+0.647845E-03NADC,215.55,235.92,215
137.99554347991943,1.373476,+0.647833E-03NADC,215.77,235.94,215
138.62597060203552,1.373447,+0.647830E-03NADC,216.01,235.95,215
139.25639724731445,1.373421,+0.647807E-03NADC,216.21,235.96,215
139.87542366981506,1.373397,+0.647797E-03NADC,216.39,235.98,215
140.4954936504364,1.373365,+0.647785E-03NADC,216.57,236.0,215
141.11587953567505,1.373348,+0.647772E-03NADC,216.76,236.01,215
141.73524594306946,1.373313,+0.647758E-03NADC,216.91,236.03,215
142.37436151504517,1.37329,+0.647745E-03NADC,217.05,236.04,215
142.9944031238556,1.373258,+0.647734E-03NADC,217.18,236.06,215
143.6150097846985,1.373232,+0.647722E-03NADC,217.31,236.07,215
144.2334167957306,1.373208,+0.647718E-03NADC,217.42,236.08,215
144.853289604187,1.373182,+0.647697E-03NADC,217.51,236.1,215
145.473712682724,1.373153,+0.647683E-03NADC,217.58,236.11,215
146.09309124946594,1.373124,+0.647671E-03NADC,217.65,236.12,215
146.7132043838501,1.373107,+0.647657E-03NADC,217.73,236.13,215
147.3330569267273,1.373077,+0.647637E-03NADC,217.78,236.14,215
147.9526641368866,1.373051,+0.647634E-03NADC,217.82,236.15,215
148.5730459690094,1.373025,+0.647622E-03NADC,217.86,236.15,215
149.19242477416992,1.372993,+0.647611E-03NADC,217.88,236.16,215
149.82625198364258,1.372964,+0.647606E-03NADC,217.91,236.17,215
150.45217967033386,1.372944,+0.647588E-03NADC,217.92,236.17,215
151.07179379463196,1.37292,+0.647573E-03NADC,217.92,236.18,215
151.6902425289154,1.372897,+0.647561E-03NADC,217.92,236.18,215
152.29196619987488,1.372862,+0.647549E-03NADC,217.91,236.18,215
152.91027641296387,1.372842,+0.647536E-03NADC,217.89,236.19,215
153.53097558021545,1.372816,+0.647523E-03NADC,217.87,236.19,215
154.130939245224,1.372793,+0.647512E-03NADC,217.85,236.19,215
154.74977660179138,1.372763,+0.647492E-03NADC,217.81,236.19,215
155.36882662773132,1.37274,+0.647489E-03NADC,217.78,236.18,215
155.99146461486816,1.372717,+0.647476E-03NADC,217.73,236.18,215
156.60829496383667,1.372688,+0.647463E-03NADC,217.68,236.18,215
157.25284957885742,1.372662,+0.647463E-03NADC,217.63,236.17,215
157.86913204193115,1.372638,+0.647440E-03NADC,217.57,236.17,215
158.48802137374878,1.372612,+0.647428E-03NADC,217.51,236.16,215
159.10823035240173,1.372583,+0.647416E-03NADC,217.44,236.16,215
159.74722266197205,1.37256,+0.647395E-03NADC,217.37,236.15,215
160.36697459220886,1.372531,+0.647394E-03NADC,217.3,236.14,215
160.98711514472961,1.37251,+0.647381E-03NADC,217.21,236.13,215
161.63141632080078,1.372487,+0.647377E-03NADC,217.13,236.13,215
162.26655888557434,1.372464,+0.647356E-03NADC,217.05,236.12,215
162.90550565719604,1.372435,+0.647345E-03NADC,216.95,236.11,215
163.54592990875244,1.372403,+0.647333E-03NADC,216.86,236.09,215
164.18475723266602,1.372382,+0.647319E-03NADC,216.76,236.08,215
164.83182573318481,1.37235,+0.647315E-03NADC,216.66,236.07,215
165.465087890625,1.37233,+0.647296E-03NADC,216.57,236.06,215
166.10392236709595,1.372307,+0.647284E-03NADC,216.45,236.04,215
166.73110127449036,1.372278,+0.647265E-03NADC,216.35,236.03,215
167.36405682563782,1.372257,+0.647262E-03NADC,216.24,236.02,215
167.98324370384216,1.372231,+0.647250E-03NADC,216.14,236.0,215
168.60256481170654,1.372208,+0.647239E-03NADC,216.01,235.99,215
169.23140382766724,1.372182,+0.647236E-03NADC,215.9,235.97,215
169.86234402656555,1.372159,+0.647216E-03NADC,215.79,235.96,215
170.48236894607544,1.372135,+0.647204E-03NADC,215.68,235.94,215
171.10522198677063,1.372115,+0.647193E-03NADC,215.55,235.92,215
171.7421896457672,1.372086,+0.647172E-03NADC,215.43,235.91,215
172.3607873916626,1.37206,+0.647167E-03NADC,215.31,235.89,215
172.9813380241394,1.372036,+0.647159E-03NADC,215.19,235.87,215
173.60101342201233,1.37201,+0.647148E-03NADC,215.05,235.85,215
174.23012280464172,1.371987,+0.647141E-03NADC,214.93,235.84,215
174.86141347885132,1.37197,+0.647131E-03NADC,214.8,235.82,215
175.4806251525879,1.371943,+0.647114E-03NADC,214.67,235.8,215
176.0994896888733,1.37192,+0.647103E-03NADC,214.54,235.78,215
176.72717595100403,1.371891,+0.647092E-03NADC,214.39,235.76,215
177.35943126678467,1.371871,+0.647071E-03NADC,214.26,235.74,215
177.97969579696655,1.371845,+0.647070E-03NADC,214.13,235.72,215
178.59836888313293,1.371827,+0.647059E-03NADC,214.0,235.7,215
179.2271568775177,1.371801,+0.647048E-03NADC,213.84,235.68,215
179.85896849632263,1.371772,+0.647047E-03NADC,213.7,235.66,215
180.4786834716797,1.371751,+0.647027E-03NADC,213.57,235.63,215
181.1252326965332,1.37174,+0.647016E-03NADC,213.41,235.61,215
181.75856709480286,1.371702,+0.646995E-03NADC,213.28,235.59,215
182.37787222862244,1.371685,+0.646994E-03NADC,213.14,235.57,215
182.99765038490295,1.371664,+0.646984E-03NADC,213.01,235.54,215
183.6262719631195,1.371638,+0.646974E-03NADC,212.85,235.52,215
184.25738048553467,1.371618,+0.646971E-03NADC,212.72,235.5,215
184.87714958190918,1.371597,+0.646951E-03NADC,212.59,235.48,215
185.49712991714478,1.371571,+0.646940E-03NADC,212.46,235.45,215
186.11688494682312,1.371548,+0.646930E-03NADC,212.31,235.43,215
186.73632860183716,1.371528,+0.646920E-03NADC,212.19,235.4,215
187.35458254814148,1.371501,+0.646901E-03NADC,212.07,235.38,215
187.97580194473267,1.371478,+0.646898E-03NADC,211.95,235.36,215
188.5954029560089,1.371458,+0.646887E-03NADC,211.84,235.34,215
189.2144799232483,1.371443,+0.646878E-03NADC,211.72,235.31,215
189.83453488349915,1.37142,+0.646867E-03NADC,211.62,235.29,215
190.45407056808472,1.371397,+0.646867E-03NADC,211.53,235.26,215
191.07391333580017,1.371376,+0.646846E-03NADC,211.44,235.24,215
191.69346404075623,1.371353,+0.646837E-03NADC,211.36,235.22,215
192.3135998249054,1.371327,+0.646827E-03NADC,211.28,235.2,215
192.93287873268127,1.371312,+0.646817E-03NADC,211.22,235.18,215
193.55314755439758,1.371289,+0.646798E-03NADC,211.18,235.16,215
194.17241549491882,1.37126,+0.646794E-03NADC,211.14,235.14,215
194.7916111946106,1.371245,+0.646786E-03NADC,211.11,235.12,215
195.41058206558228,1.371222,+0.646777E-03NADC,211.1,235.09,215
196.03451704978943,1.371193,+0.646763E-03NADC,211.1,235.08,215
196.6506052017212,1.371176,+0.646761E-03NADC,211.11,235.06,215
197.26949906349182,1.371152,+0.646748E-03NADC,211.14,235.04,215
197.88964939117432,1.371135,+0.646735E-03NADC,211.18,235.03,215
198.50916743278503,1.371109,+0.646725E-03NADC,211.25,235.01,215
199.1327724456787,1.371094,+0.646714E-03NADC,211.32,235.0,215
199.74887466430664,1.371068,+0.646706E-03NADC,211.4,234.99,215
200.3686592578888,1.371042,+0.646684E-03NADC,211.51,234.98,215
200.9874608516693,1.371024,+0.646684E-03NADC,211.62,234.97,215
201.60757207870483,1.371004,+0.646676E-03NADC,211.77,234.96,215
202.2334806919098,1.37099,+0.646666E-03NADC,211.92,234.95,215
202.84678626060486,1.370966,+0.646663E-03NADC,212.07,234.95,215
203.48554849624634,1.370949,+0.646643E-03NADC,212.24,234.95,215
204.10489773750305,1.370926,+0.646634E-03NADC,212.45,234.94,215
204.74459409713745,1.370905,+0.646614E-03NADC,212.65,234.94,215
205.3841733932495,1.370882,+0.646613E-03NADC,212.88,234.95,215
206.03149318695068,1.370856,+0.646604E-03NADC,213.09,234.95,215
206.6636950969696,1.370838,+0.646602E-03NADC,213.31,234.95,215
207.28333568572998,1.370818,+0.646585E-03NADC,213.54,234.96,215
207.90252876281738,1.370792,+0.646575E-03NADC,213.77,234.97,215
208.52967500686646,1.370757,+0.646556E-03NADC,214.23,234.98,215
209.66261434555054,1.370722,+0.646547E-03NADC,214.62,235.0,215
210.68149852752686,1.370702,+0.646530E-03NADC,214.85,235.01,215
211.32932806015015,1.370687,+0.646519E-03NADC,215.11,235.03,215
211.96076083183289,1.370658,+0.646502E-03NADC,215.33,235.04,215
212.58045291900635,1.370641,+0.646499E-03NADC,215.55,235.05,215
213.20083141326904,1.370617,+0.646490E-03NADC,215.75,235.07,215
213.82863211631775,1.370594,+0.646479E-03NADC,215.98,235.08,215
214.45890831947327,1.370574,+0.646479E-03NADC,216.17,235.1,215
215.07969331741333,1.370556,+0.646461E-03NADC,216.34,235.11,215
215.6994652748108,1.370536,+0.646454E-03NADC,216.51,235.13,215
216.31849074363708,1.370513,+0.646444E-03NADC,216.69,235.15,215
216.95785856246948,1.370495,+0.646426E-03NADC,216.83,235.16,215
217.57798194885254,1.370472,+0.646416E-03NADC,216.95,235.18,215
218.19761729240417,1.370446,+0.646412E-03NADC,217.07,235.19,215
218.8171308040619,1.370431,+0.646406E-03NADC,217.19,235.2,215
219.45629382133484,1.370408,+0.646393E-03NADC,217.28,235.22,215
220.07635283470154,1.370382,+0.646394E-03NADC,217.36,235.23,215
220.69667959213257,1.370364,+0.646374E-03NADC,217.44,235.24,215
221.3155665397644,1.370353,+0.646365E-03NADC,217.51,235.26,215
221.9351327419281,1.370324,+0.646354E-03NADC,217.56,235.27,215
222.55468487739563,1.370306,+0.646344E-03NADC,217.6,235.28,215
223.17448234558105,1.370289,+0.646326E-03NADC,217.63,235.28,215
223.7939178943634,1.370268,+0.646325E-03NADC,217.65,235.29,215
224.41333031654358,1.370242,+0.646315E-03NADC,217.67,235.3,215
225.03446578979492,1.370228,+0.646307E-03NADC,217.67,235.3,215
225.65327405929565,1.370204,+0.646297E-03NADC,217.67,235.31,215
226.27250504493713,1.370181,+0.646297E-03NADC,217.66,235.31,215
226.89202094078064,1.37017,+0.646280E-03NADC,217.64,235.31,215
227.51198744773865,1.370143,+0.646269E-03NADC,217.61,235.32,215
228.1339819431305,1.370123,+0.646259E-03NADC,217.58,235.32,215
228.75130558013916,1.3701,+0.646249E-03NADC,217.54,235.32,215
229.37124800682068,1.370085,+0.646231E-03NADC,217.49,235.32,215
229.99033617973328,1.370062,+0.646231E-03NADC,217.44,235.31,215
230.6105797290802,1.370042,+0.646222E-03NADC,217.37,235.31,215
231.23448729515076,1.370027,+0.646211E-03NADC,217.31,235.31,215
231.84905362129211,1.370004,+0.646203E-03NADC,217.24,235.3,215
232.47037410736084,1.369983,+0.646204E-03NADC,217.17,235.3,215
233.08923602104187,1.369963,+0.646195E-03NADC,217.09,235.29,215
233.69014239311218,1.369949,+0.646176E-03NADC,217.01,235.29,215
234.30901288986206,1.369931,+0.646166E-03NADC,216.91,235.28,215
234.9334270954132,1.369905,+0.646158E-03NADC,216.82,235.27,215
235.54837107658386,1.36989,+0.646148E-03NADC,216.72,235.26,215
236.16837739944458,1.369864,+0.646137E-03NADC,216.62,235.25,215
236.80756878852844,1.369847,+0.646129E-03NADC,216.51,235.24,215
237.43465042114258,1.369826,+0.646119E-03NADC,216.4,235.23,215
238.0473654270172,1.369809,+0.646111E-03NADC,216.29,235.22,215
238.66701793670654,1.369791,+0.646107E-03NADC,216.18,235.21,215
239.28651928901672,1.369765,+0.646097E-03NADC,216.07,235.2,215
239.90604782104492,1.369751,+0.646083E-03NADC,215.93,235.18,215
240.53372764587402,1.36973,+0.646074E-03NADC,215.81,235.17,215
241.14580297470093,1.36971,+0.646066E-03NADC,215.69,235.15,215
241.76628017425537,1.369693,+0.646047E-03NADC,215.57,235.14,215
242.40550923347473,1.369669,+0.646046E-03NADC,215.42,235.12,215
243.04452633857727,1.369652,+0.646037E-03NADC,215.29,235.11,215
243.68557000160217,1.369637,+0.646028E-03NADC,215.14,235.09,215
244.33230113983154,1.369611,+0.646019E-03NADC,215.0,235.07,215
244.96369242668152,1.369591,+0.646001E-03NADC,214.87,235.06,215
245.60404801368713,1.369573,+0.646000E-03NADC,214.71,235.04,215
246.2438623905182,1.369559,+0.645990E-03NADC,214.57,235.02,215
246.88407015800476,1.369536,+0.645990E-03NADC,214.43,235.0,215
247.50356650352478,1.369515,+0.645972E-03NADC,214.26,234.98,215
248.14362931251526,1.369495,+0.645963E-03NADC,214.11,234.96,215
248.78325986862183,1.369477,+0.645953E-03NADC,213.97,234.94,215
249.43047976493835,1.36946,+0.645945E-03NADC,213.8,234.92,215
250.06938004493713,1.369437,+0.645936E-03NADC,213.65,234.89,215
250.72997498512268,1.369413,+0.645927E-03NADC,213.48,234.87,215
251.36582946777344,1.369396,+0.645910E-03NADC,213.33,234.85,215
252.00152897834778,1.369381,+0.645910E-03NADC,213.18,234.83,215
252.62991738319397,1.369367,+0.645900E-03NADC,213.01,234.8,215
